"store_id","brandid","brandName","categoryid","categoryName","isDeleted","plazaName","plazaUnitid","storeName","brand_name","category_name","is_deleted","plaza_name","plaza_unitid","store_name"
"BJTZ0136","1011587","CASIO","104","生活精品","0","北京通州","1025","CASIO",,,"0",,,
"BJTZ0043","1011594","crocs","104","生活精品","0","北京通州","3061","crocs",,,"0",,,
"BJTZ0159","1011601","I DO","104","生活精品","0","北京通州","1010A","I DO",,,"0",,,
"BJTZ0337","1011601","I DO","104","生活精品","0","北京通州","1003A","I DO",,,"0",,,
"BJTZ0145","1011606","kipling","104","生活精品","0","北京通州","1031","kipling",,,"0",,,
"BJTZ0143","1011608","LensCrafters","104","生活精品","0","北京通州","1015A","LensCrafters",,,"0",,,
"BJTZ0078","1011611","LNO","104","生活精品","0","北京通州","2028B","LNO",,,"0",,,
"BJTZ0322","1011611","LNO","104","生活精品","0","北京通州","2021B","LNO",,,"0",,,
"BJTZ0154","1011634","TESIRO","104","生活精品","0","北京通州","1027","TESIRO",,,"0",,,
"BJTZ0190","1011636","Tissot","104","生活精品","0","北京通州","1056","Tissot",,,"0",,,
"BJTZ0234","1011637","Twice","104","生活精品","0","北京通州","2029A","Twice",,,"0",,,
"BJTZ0085","1011639","vans","104","生活精品","0","北京通州","3026","vans",,,"0",,,
"BJTZ0179","1011641","屈臣氏","104","生活精品","0","北京通州","2058","屈臣氏",,,"0",,,
"BJTZ0003","1011644","万达影城","24","主题体验","0","北京通州","娱乐楼5FA,娱乐楼6F-A","万达影城",,,"0",,,
"BJTZ0300","1011669","ABLE JEANS","104","生活精品","0","北京通州","3061","ABLE JEANS",,,"0",,,
"BJTZ0108","1011670","KFC","102","餐饮美食","0","北京通州","2026","KFC",,,"0",,,
"BJTZ0075","1011700","CONVERSE","104","生活精品","0","北京通州","3023","CONVERSE",,,"0",,,
"BJTZ0191","1011711","星巴克","102","餐饮美食","0","北京通州","1057","星巴克",,,"0",,,
"BJTZ0305","1011724","FIVE PLUS","103","服装服饰","0","北京通州","2008","FIVE PLUS",,,"0",,,
"BJTZ0100","1011782","Only","103","服装服饰","0","北京通州","2052","Only",,,"0",,,
"BJTZ000390","1011782","Only","103","服装服饰","0","北京通州","2052B,2053,2055A","Only",,,"0",,,
"BJTZ0144","1011783","LEVI'S","104","生活精品","0","北京通州","1003B","LEVI'S",,,"0",,,
"BJTZ0284","1011783","LEVI'S","104","生活精品","0","北京通州","3050","LEVI'S",,,"0",,,
"BJTZ0328","1011794","miidii","103","服装服饰","0","北京通州","2019B","miidii",,,"0",,,
"BJTZ0123","1011798","MIKIBANA","103","服装服饰","0","北京通州","2010","MIKIBANA",,,"0",,,
"BJTZ0332","1011802","MO&Co.","103","服装服饰","0","北京通州","1018B","MO&Co.",,,"0",,,
"BJTZ0052","1012157","SAMSUNG","104","生活精品","0","北京通州","3039B","SAMSUNG",,,"0",,,
"BJTZ0109","1012169","kids land","1000285","儿童业态","0","北京通州","2056","kids land",,,"0",,,
"BJTZ0061","1012847","Dosail","104","生活精品","0","北京通州","2029A","Dosail",,,"0",,,
"BJTZ0278","1012861","UGG","104","生活精品","0","北京通州","1037","UGG",,,"0",,,
"BJTZ0349","1012983","乐友","1000285","儿童业态","0","北京通州","30,323,033","乐友",,,"0",,,
"BJTZ0256","1013036","鲜芋仙","102","餐饮美食","0","北京通州","B1012,B1013,B1015,B1016B,B1016A","鲜芋仙",,,"0",,,
"BJTZ0333","1013145","AIGLE","104","生活精品","0","北京通州","1013","AIGLE",,,"0",,,
"BJTZ0160","1013234","LEE","104","生活精品","0","北京通州","1005A","LEE",,,"0",,,
"BJTZ000398","1013234","LEE","104","生活精品","0","北京通州","3015","LEE",,,"0",,,
"BJTZ0289","1035210","Leysen1855 莱绅通灵","104","生活精品","0","北京通州","1056","Leysen1855 莱绅通灵",,,"0",,,
"BJTZ000409","1035650","BLOVE","104","生活精品","0","北京通州","1055","BLOVE",,,"0",,,
"BJTZ0042","1013397","万仟堂","104","生活精品","0","北京通州","3063B","万仟堂",,,"0",,,
"BJTZ0175","1013398","CARRERA","1000285","儿童业态","0","北京通州","2025B","CARRERA",,,"0",,,
"BJTZ0135","1013665","innisfree","104","生活精品","0","北京通州","1033","innisfree",,,"0",,,
"BJTZ0055","1013905","Jack&Jones","103","服装服饰","0","北京通州","3052","Jack&Jones",,,"0",,,
"BJTZ0142","1014030","BROOKS BROTHERS","103","服装服饰","0","北京通州","1008","BROOKS BROTHERS",,,"0",,,
"BJTZ0181","1014033","adidas originals","104","生活精品","0","北京通州","1006A","adidas originals",,,"0",,,
"BJTZ0173","1014041","SWATCH","104","生活精品","0","北京通州","1003A","SWATCH",,,"0",,,
"BJTZ0079","1014147","热风","104","生活精品","0","北京通州","3028","热风",,,"0",,,
"BJTZ0035","1014149","汉拿山","102","餐饮美食","0","北京通州","4010A,4010B","汉拿山",,,"0",,,
"BJTZ0072","1014152","LILY","103","服装服饰","0","北京通州","2031","LILY",,,"0",,,
"BJTZ0222","1014154","渔 ","103","服装服饰","0","北京通州","2050","渔",,,"0",,,
"BJTZ0134","1014155","ochirly","103","服装服饰","0","北京通州","1017","ochirly",,,"0",,,
"BJTZ0166","1014172","Apple","104","生活精品","0","北京通州","1058","Apple",,,"0",,,
"BJTZ0343","1014172","Apple","104","生活精品","0","北京通州","3029","Apple",,,"0",,,
"BJTZ0210","1014179","大玩家","24","主题体验","0","北京通州","娱乐楼3FA","大玩家",,,"0",,,
"BJTZ0089","1014182","萱子","104","生活精品","0","北京通州","2035","萱子",,,"0",,,
"BJTZ000417","1014182","萱子","104","生活精品","0","北京通州","2028B","萱子",,,"0",,,
"BJTZ0194","1014192","SEPHORA","104","生活精品","0","北京通州","1026","SEPHORA",,,"0",,,
"BJTZ0192","1014193","海盗船","104","生活精品","0","北京通州","2030B","海盗船",,,"0",,,
"BJTZ0137","1014194","CHARLES&KEITH","104","生活精品","0","北京通州","10,291,030","CHARLES&KEITH",,,"0",,,
"BJTZ0119","1014220","JNBY","103","服装服饰","0","北京通州","2016","JNBY",,,"0",,,
"BJTZ0059","1014227","西遇","104","生活精品","0","北京通州","3035","西遇",,,"0",,,
"BJTZ0049","1014238","S.DEER","103","服装服饰","0","北京通州","3051","S.DEER",,,"0",,,
"BJTZ0320","1014238","S.DEER","103","服装服饰","0","北京通州","2009","S.DEER",,,"0",,,
"BJTZ0264","1014246","cache cache","103","服装服饰","0","北京通州","2053,2055A","cache cache",,,"0",,,
"BJTZ0198","1014252","Ou.","103","服装服饰","0","北京通州","2021B","Ou.",,,"0",,,
"BJTZ0249","1014279","七匹狼","103","服装服饰","0","北京通州","3057","七匹狼",,,"0",,,
"BJTZ0062","1014286","Peace bird(F)","103","服装服饰","0","北京通州","2032A","Peace bird(F)",,,"0",,,
"BJTZ0171","1014287","CK JEANS","104","生活精品","0","北京通州","1051B","CK JEANS",,,"0",,,
"BJTZ0099","1014288","VERO MODA","103","服装服饰","0","北京通州","2051","VERO MODA",,,"0",,,
"BJTZ000389","1014288","VERO MODA","103","服装服饰","0","北京通州","2051,2052A","VERO MODA",,,"0",,,
"BJTZ0321","1014302","爱美丽生活馆","104","生活精品","0","北京通州","2018","爱美丽生活馆",,,"0",,,
"BJTZ0304","1014318","古木夕羊","103","服装服饰","0","北京通州","2006","古木夕羊",,,"0",,,
"BJTZ0170","1014319","CK Underwear","103","服装服饰","0","北京通州","1051A","CK Underwear",,,"0",,,
"BJTZ0069","1014328","JECCI FIVE","103","服装服饰","0","北京通州","2020","JECCI FIVE",,,"0",,,
"BJTZ0066","1014365","Paul Frank","104","生活精品","0","北京通州","3022","Paul Frank",,,"0",,,
"BJTZ0101","1014371","SELECTED","103","服装服饰","0","北京通州","3019","SELECTED",,,"0",,,
"BJTZ0130","1014374","OSANI","103","服装服饰","0","北京通州","2002","OSANI",,,"0",,,
"BJTZ0048","1014392","OMI","104","生活精品","0","北京通州","3063A","OMI",,,"0",,,
"BJTZ0116","1014397","CROQUIS","103","服装服饰","0","北京通州","3017","CROQUIS",,,"0",,,
"BJTZ0041","1014398","GXG","103","服装服饰","0","北京通州","3056","GXG",,,"0",,,
"BJTZ0083","1014416","NORTH LATITUDE 30","103","服装服饰","0","北京通州","3008","NORTH LATITUDE 30",,,"0",,,
"BJTZ0178","1014439","HopeShow","103","服装服饰","0","北京通州","2001","HopeShow",,,"0",,,
"BJTZ0228","1014466","C  +","102","餐饮美食","0","北京通州","4019C","C+",,,"0",,,
"BJTZ0299","1014471","罗宾汉","103","服装服饰","0","北京通州","3060","罗宾汉",,,"0",,,
"BJTZ0319","1014497","亮视点","104","生活精品","0","北京通州","1015A","亮视点",,,"0",,,
"BJTZ0209","1014580","西树泡芙","102","餐饮美食","0","北京通州","B1012","西树泡芙",,,"0",,,
"BJTZ0033","1014586","阿三生煎包","102","餐饮美食","0","北京通州","4018","阿三生煎包",,,"0",,,
"BJTZ0063","1014629","peace bird(M)","103","服装服饰","0","北京通州","3016","peace bird(M)",,,"0",,,
"BJTZ0071","1014632","ONE MORE","103","服装服饰","0","北京通州","2021A","ONE MORE",,,"0",,,
"BJTZ0309","1014634","优贝施","104","生活精品","0","北京通州","2007","优贝施",,,"0",,,
"BJTZ0064","1014727","Cabbeen Urban","103","服装服饰","0","北京通州","3018","Cabbeen Urban",,,"0",,,
"BJTZ0056","1014751","木九十","104","生活精品","0","北京通州","3053B","木九十",,,"0",,,
"BJTZ0126","1014765","TUTUANNA","104","生活精品","0","北京通州","2006","TUTUANNA",,,"0",,,
"BJTZ0310","1014765","TUTUANNA","104","生活精品","0","北京通州","2033","TUTUANNA",,,"0",,,
"BJTZ0205","1014775","蜀江烤鱼","102","餐饮美食","0","北京通州","4021A","蜀江烤鱼",,,"0",,,
"BJTZ0040","1014835","Cabbeen lifestyle","103","服装服饰","0","北京通州","3057","Cabbeen lifestyle",,,"0",,,
"BJTZ0153","1014846","LESS","103","服装服饰","0","北京通州","1018B","LESS",,,"0",,,
"BJTZ0290","1014846","LESS","103","服装服饰","0","北京通州","2010","LESS",,,"0",,,
"BJTZ0024","1015468","弹丸滋地","102","餐饮美食","0","北京通州","B1015","弹丸滋地",,,"0",,,
"BJTZ0128","1015535","觅可国际","103","服装服饰","0","北京通州","2008","觅可国际",,,"0",,,
"BJTZ0117","1015552","15MINS","104","生活精品","0","北京通州","3031","15MINS",,,"0",,,
"BJTZ0044","1015605","THE SHOES BAR","104","生活精品","0","北京通州","3060","THE SHOES BAR",,,"0",,,
"BJTZ0297","1015605","THE SHOES BAR","104","生活精品","0","北京通州","3039B","THE SHOES BAR",,,"0",,,
"BJTZ000393","1015767","北李妈妈菜","102","餐饮美食","0","北京通州","4016","北李妈妈菜",,,"0",,,
"BJTZ0098","1015848","Onitsuka Tiger","104","生活精品","1","北京通州","2033","Onitsuka Tiger",,,"0",,,
"BJTZ0296","1015848","Onitsuka Tiger","104","生活精品","0","北京通州","3039A","Onitsuka Tiger",,,"0",,,
"BJTZ0036","1015869","月影法式铁板烧","102","餐饮美食","1","北京通州","4019","月影法式铁板烧",,,"0",,,
"BJTZ0103","1015958","酷乐潮玩","104","生活精品","0","北京通州","3002","酷乐潮玩",,,"0",,,
"BJTZ0155","1016060","Steve Madden","104","生活精品","1","北京通州","1013","Steve Madden",,,"0",,,
"BJTZ000414","1016105","来伊份","104","生活精品","0","北京通州","超B1018","来伊份",,,"0",,,
"BJTZ0038","1016202","尚品宅配","1000290","体验业态","0","北京通州","3066","尚品宅配",,,"0",,,
"BJTZ0298","1016260","J.D.V","103","服装服饰","0","北京通州","3053A","J.D.V",,,"0",,,
"BJTZ0121","1016311","JDING","103","服装服饰","1","北京通州","2005","JDING",,,"0",,,
"BJTZ0199","1016346","妙MUSE","102","餐饮美食","1","北京通州","4003A","妙MUSE",,,"0",,,
"BJTZ0065","1016403","PANCOAT","104","生活精品","1","北京通州","3021","PANCOAT",,,"0",,,
"BJTZ0293","1016403","PANCOAT","104","生活精品","0","北京通州","3020","PANCOAT",,,"0",,,
"BJTZ0124","1016427","Donoratico","103","服装服饰","0","北京通州","2011","Donoratico",,,"0",,,
"BJTZ0221","1016558","金吉鸟","24","主题体验","0","北京通州","娱乐楼4FA","金吉鸟",,,"0",,,
"BJTZ0226","1016788","GUCCI","104","生活精品","0","北京通州","1053","GUCCI",,,"0",,,
"BJTZ0013","1017007","H2O水货","102","餐饮美食","1","北京通州","4006","H2O水货",,,"0",,,
"BJTZ0292","1017072","优禾生活","104","生活精品","0","北京通州","3003","优禾生活",,,"0",,,
"BJTZ0102","1017222","EUHO","104","生活精品","1","北京通州","3003","EUHO",,,"0",,,
"BJTZ0177","1017237","UBSKIN","104","生活精品","1","北京通州","2007","UBSKIN",,,"0",,,
"BJTZ0186","1017271","BEANS","103","服装服饰","1","北京通州","3065","BEANS",,,"0",,,
"BJTZ0187","1017280","DISSONA","104","生活精品","1","北京通州","1039","DISSONA",,,"0",,,
"BJTZ0283","1017280","DISSONA","104","生活精品","1","北京通州","1028","DISSONA",,,"0",,,
"BJTZ0068","1017286","LALABOBO","103","服装服饰","1","北京通州","2036","LALABOBO",,,"0",,,
"BJTZ0325","1017286","LALABOBO","103","服装服饰","1","北京通州","3022","LALABOBO",,,"0",,,
"BJTZ0350","1017286","LALABOBO","103","服装服饰","1","北京通州","2036","LALABOBO",,,"0",,,
"BJTZ0351","1017286","LALABOBO","103","服装服饰","0","北京通州","2036","LALABOBO",,,"0",,,
"BJTZ0067","1017295","AOJO","104","生活精品","1","北京通州","2029B","AOJO",,,"0",,,
"BJTZ0324","1017295","AOJO","104","生活精品","0","北京通州","2030B","AOJO",,,"0",,,
"BJTZ0195","1017324","DANIEL HECHTER","103","服装服饰","1","北京通州","1037","DANIEL HECHTER",,,"0",,,
"BJTZ0282","1017324","DANIEL HECHTER","103","服装服饰","1","北京通州","1027","DANIEL HECHTER",,,"0",,,
"BJTZ0214","1017336","蒂娜朵拉","102","餐饮美食","1","北京通州","B1009A","蒂娜朵拉",,,"0",,,
"BJTZ0122","1017408","GILLIVO","104","生活精品","0","北京通州","2013","GILLIVO",,,"0",,,
"BJTZ0084","1017474","gxg.jeans","103","服装服饰","1","北京通州","3015","gxg.jeans",,,"0",,,
"BJTZ0233","1017510","ALIENWARE","104","生活精品","1","北京通州","3032","ALIENWARE",,,"0",,,
"BJTZ0220","1017518","帝娜朵拉","102","餐饮美食","1","北京通州","B1009A","帝娜朵拉",,,"0",,,
"BJTZ0027","1017518","帝娜朵拉","102","餐饮美食","1","北京通州","B1009","帝娜朵拉",,,"0",,,
"BJTZ0164","1017528","New Look","103","服装服饰","1","北京通州","1059","New Look",,,"0",,,
"BJTZ0073","1017553","JUCY JUDY","103","服装服饰","1","北京通州","2039","JUCY JUDY",,,"0",,,
"BJTZ0131","1017569","SEDATE","103","服装服饰","0","北京通州","2003","SEDATE",,,"0",,,
"BJTZ0139","1017589","Bouthentique","103","服装服饰","1","北京通州","1019","Bouthentique",,,"0",,,
"BJTZ0096","1017611","dealuna","103","服装服饰","0","北京通州","3010","dealuna",,,"0",,,
"BJTZ0045","1017851","曲美家居","104","生活精品","1","北京通州","3062","曲美家居",,,"0",,,
"BJTZ000397","200078012","金の锅","102","餐饮美食","0","北京通州","4013","金の锅",,,"0",,,
"BJTZ000416","200078013","翡翠小厨","102","餐饮美食","0","北京通州","4002A","翡翠小厨",,,"0",,,
"BJTZ000424","200070252","吉姆大师傅","102","餐饮美食","0","北京通州","超B1013","吉姆大师傅",,,"0",,,
"BJTZ0050","1017979","星空琴行","1000290","体验业态","1","北京通州","3038B","星空琴行",,,"0",,,
"BJTZ0146","1017990","BOSE","104","生活精品","1","北京通州","1028","BOSE",,,"0",,,
"BJTZ000403","1018004","OSIM","104","生活精品","0","北京通州","3063A","OSIM",,,"0",,,
"BJTZ0087","1018027","The Green Party","104","生活精品","0","北京通州","2057","The Green Party",,,"0",,,
"BJTZ0252","1018062","源丁农场","104","生活精品","1","北京通州","3055","源丁农场",,,"0",,,
"BJTZ000407","1018067","Mark fairwhale JEANS","103","服装服饰","0","北京通州","3009","Mark fairwhale JEANS",,,"0",,,
"BJTZ0193","1018283","万达宝贝王","1","大型零售","0","北京通州","娱乐楼2FA","万达宝贝王",,,"0",,,
"BJTZ0295","1018330","BOY LONDON（英国）","104","生活精品","1","北京通州","3025","BOY LONDON（英国）",,,"0",,,
"BJTZ0161","1018357","Gabor","104","生活精品","1","北京通州","1036","Gabor",,,"0",,,
"BJTZ0348","1018357","Gabor","104","生活精品","0","北京通州","1031","Gabor",,,"0",,,
"BJTZ000368","1018406","VICTORIA'S SECRET","104","生活精品","0","北京通州","1016","VICTORIA'S SECRET",,,"0",,,
"BJTZ000408","1018490","名创优品","104","生活精品","0","北京通州","3035","名创优品",,,"0",,,
"BJTZ0180","1018501","Body.ing","104","生活精品","1","北京通州","2019A","Body.ing",,,"0",,,
"BJTZ0058","1018557","音之缘","1000285","儿童业态","1","北京通州","3036","音之缘",,,"0",,,
"BJTZ0127","1018585","clself","103","服装服饰","1","北京通州","2017A","clself",,,"0",,,
"BJTZ0053","1018596","Bosa Magine","103","服装服饰","1","北京通州","3053A","Bosa Magine",,,"0",,,
"BJTZ0094","1018601","JPLW","103","服装服饰","1","北京通州","2050","JPLW",,,"0",,,
"BJTZ0147","1018605","CATALOG","104","生活精品","1","北京通州","1005B","CATALOG",,,"0",,,
"BJTZ0150","1018616","mjuka","103","服装服饰","1","北京通州","1016","mjuka",,,"0",,,
"BJTZ0005","1018624","荷花泰","102","餐饮美食","1","北京通州","4026A","荷花泰",,,"0",,,
"BJTZ0020","1018625","留下","102","餐饮美食","1","北京通州","4009A","留下",,,"0",,,
"BJTZ000394","1018625","留下","102","餐饮美食","0","北京通州","4025A","留下",,,"0",,,
"BJTZ0017","1018626","三个贵州人","102","餐饮美食","1","北京通州","4001","三个贵州人",,,"0",,,
"BJTZ0212","1018627","西贝莜面村","102","餐饮美食","1","北京通州","4016","西贝莜面村",,,"0",,,
"BJTZ000391","1018627","西贝莜面村","102","餐饮美食","0","北京通州","3037","西贝莜面村",,,"0",,,
"BJTZ0095","1018633","POP MART","104","生活精品","1","北京通州","30,123,011","POP MART",,,"0",,,
"BJTZ0149","1018634","衣架","103","服装服饰","1","北京通州","1018A","衣架",,,"0",,,
"BJTZ0032","1018635","云海肴","102","餐饮美食","0","北京通州","4017","云海肴",,,"0",,,
"BJTZ0165","1018636","lapalette","104","生活精品","1","北京通州","1053","lapalette",,,"0",,,
"BJTZ0030","1018639","星米年糕","102","餐饮美食","1","北京通州","4025B","星米年糕",,,"0",,,
"BJTZ0021","1018640","润禧食汇","102","餐饮美食","1","北京通州","B1002","润禧食汇",,,"0",,,
"BJTZ0158","1018649","皇家","104","生活精品","1","北京通州","1015B","皇家",,,"0",,,
"BJTZ0090","1018652","Carol","104","生活精品","1","北京通州","2028A","Carol",,,"0",,,
"BJTZ0091","1018653","MIROCO","104","生活精品","1","北京通州","2037","MIROCO",,,"0",,,
"BJTZ0148","1018654","sanse","104","生活精品","1","北京通州","1012A","sanse",,,"0",,,
"BJTZ0088","1018661","KAMINEY","1000285","儿童业态","1","北京通州","2025A","KAMINEY",,,"0",,,
"BJTZ0097","1018670","imi's","104","生活精品","1","北京通州","2018","imi's",,,"0",,,
"BJTZ0129","1018671","MAT Living Material","1000285","儿童业态","1","北京通州","2012","MAT Living Material",,,"0",,,
"BJTZ0006","1018672","丰和日丽","37","大型餐饮","1","北京通州","4026B","丰和日丽",,,"0",,,
"BJTZ0022","1018674","卡门贝尔","102","餐饮美食","1","北京通州","B1010","卡门贝尔",,,"0",,,
"BJTZ0023","1018675","三元梅园","102","餐饮美食","1","北京通州","B1011","三元梅园",,,"0",,,
"BJTZ0176","1018676","KODOKODO","104","生活精品","1","北京通州","3058","KODOKODO",,,"0",,,
"BJTZ0026","1018677","悠悠蛋挞","102","餐饮美食","1","北京通州","B1013","悠悠蛋挞",,,"0",,,
"BJTZ0255","1018679","果子叔叔","102","餐饮美食","1","北京通州","B1018A","果子叔叔",,,"0",,,
"BJTZ0025","1018679","果子叔叔","102","餐饮美食","1","北京通州","B1016A","果子叔叔",,,"0",,,
